Date,Open,High,Low,Close,Adj Close,Volume
2021-03-31,14811.849609,14813.750000,14670.250000,14690.700195,14690.700195,463900
2021-04-01,14798.400391,14883.200195,14692.450195,14867.349609,14867.349609,445000
2021-04-05,14837.700195,14849.849609,14459.500000,14637.799805,14637.799805,509700
2021-04-06,14737.000000,14779.099609,14573.900391,14683.500000,14683.500000,475300
2021-04-07,14716.450195,14879.799805,14649.849609,14819.049805,14819.049805,0
2021-04-08,14875.650391,14984.150391,14821.099609,14873.799805,14873.799805,514800
2021-04-09,14882.650391,14918.450195,14785.650391,14834.849609,14834.849609,504100
2021-04-12,14644.650391,14652.500000,14248.700195,14310.799805,14310.799805,650200
2021-04-13,14364.900391,14528.900391,14274.900391,14504.799805,14504.799805,605100
2021-04-15,14522.400391,14597.549805,14353.200195,14581.450195,14581.450195,568000
2021-04-16,14599.599609,14697.700195,14559.000000,14617.849609,14617.849609,577200
2021-04-19,14306.599609,14382.299805,14191.400391,14359.450195,14359.450195,512300
2021-04-20,14526.700195,14526.950195,14207.299805,14296.400391,14296.400391,467400
2021-04-22,14219.150391,14424.750000,14151.400391,14406.150391,14406.150391,524600
2021-04-23,14326.349609,14461.150391,14273.299805,14341.349609,14341.349609,498100
2021-04-26,14449.450195,14557.500000,14421.299805,14485.000000,14485.000000,452700
2021-04-27,14493.799805,14667.549805,14484.849609,14653.049805,14653.049805,451800
2021-04-28,14710.500000,14890.250000,14694.950195,14864.549805,14864.549805,457000
2021-04-29,14979.000000,15044.349609,14814.450195,14894.900391,14894.900391,517500
2021-04-30,14747.349609,14855.450195,14601.700195,14631.099609,14631.099609,613900
2021-05-03,14481.049805,14673.849609,14416.250000,14634.150391,14634.150391,448900
2021-05-04,14687.250000,14723.400391,14461.500000,14496.500000,14496.500000,503400
2021-05-05,14604.150391,14637.900391,14506.599609,14617.849609,14617.849609,455900
2021-05-06,14668.349609,14743.900391,14611.500000,14724.799805,14724.799805,467800
2021-05-07,14816.849609,14863.049805,14765.500000,14823.150391,14823.150391,488000
2021-05-10,14928.250000,14966.900391,14892.500000,14942.349609,14942.349609,522000
2021-05-11,14789.700195,14900.000000,14771.400391,14850.750000,14850.750000,647400
2021-05-12,14823.549805,14824.049805,14649.700195,14696.500000,14696.500000,643800
2021-05-14,14749.400391,14749.650391,14591.900391,14677.799805,14677.799805,620700
2021-05-17,14756.250000,14938.000000,14725.349609,14923.150391,14923.150391,546400
2021-05-18,15067.200195,15137.250000,15043.700195,15108.099609,15108.099609,583900
2021-05-19,15058.599609,15133.400391,15008.849609,15030.150391,15030.150391,569100
2021-05-20,15042.599609,15069.799805,14884.900391,14906.049805,14906.049805,480300
2021-05-21,14987.799805,15190.000000,14985.849609,15175.299805,15175.299805,572900
2021-05-24,15211.349609,15256.250000,15145.450195,15197.700195,15197.700195,579800
2021-05-25,15291.750000,15293.849609,15163.400391,15208.450195,15208.450195,441500
2021-05-26,15257.049805,15319.900391,15194.950195,15301.450195,15301.450195,384000
2021-05-27,15323.950195,15384.549805,15272.500000,15337.849609,15337.849609,0
2021-05-28,15421.200195,15469.650391,15394.750000,15435.650391,15435.650391,468100
2021-05-31,15437.750000,15606.349609,15374.000000,15582.799805,15582.799805,436000
2021-06-01,15629.650391,15660.750000,15528.299805,15574.849609,15574.849609,409600
2021-06-02,15520.349609,15597.450195,15459.849609,15576.200195,15576.200195,428600
2021-06-03,15655.549805,15705.099609,15611.000000,15690.349609,15690.349609,410200
2021-06-04,15712.500000,15733.599609,15622.349609,15670.250000,15670.250000,414200
2021-06-07,15725.099609,15773.450195,15678.099609,15751.650391,15751.650391,394000
2021-06-08,15773.900391,15778.799805,15680.000000,15740.099609,15740.099609,378200
2021-06-09,15766.299805,15800.450195,15566.900391,15635.349609,15635.349609,457900
2021-06-10,15692.099609,15751.250000,15648.500000,15737.750000,15737.750000,298300
2021-06-11,15796.450195,15835.549805,15749.799805,15799.349609,15799.349609,363000
2021-06-14,15791.400391,15823.049805,15606.500000,15811.849609,15811.849609,392900
2021-06-15,15866.950195,15901.599609,15842.400391,15869.250000,15869.250000,323300
2021-06-16,15847.500000,15880.849609,15742.599609,15767.549805,15767.549805,340200
2021-06-17,15648.299805,15769.349609,15616.750000,15691.400391,15691.400391,357600
2021-06-18,15756.500000,15761.500000,15450.900391,15683.349609,15683.349609,640800
2021-06-21,15525.849609,15765.150391,15505.650391,15746.500000,15746.500000,351500
2021-06-22,15840.500000,15895.750000,15752.099609,15772.750000,15772.750000,322200
2021-06-23,15862.799805,15862.950195,15673.950195,15686.950195,15686.950195,287500
2021-06-24,15737.299805,15821.400391,15702.700195,15790.450195,15790.450195,316700
2021-06-25,15839.349609,15870.799805,15772.299805,15860.349609,15860.349609,314600
2021-06-28,15915.349609,15915.650391,15792.150391,15814.700195,15814.700195,255100
2021-06-29,15807.500000,15835.900391,15724.049805,15748.450195,15748.450195,360300
2021-06-30,15776.900391,15839.099609,15708.750000,15721.500000,15721.500000,262400
2021-07-01,15755.049805,15755.549805,15667.049805,15680.000000,15680.000000,224900
2021-07-02,15705.849609,15738.349609,15635.950195,15722.200195,15722.200195,254800
2021-07-05,15793.400391,15845.950195,15762.049805,15834.349609,15834.349609,207000
2021-07-06,15813.750000,15914.200195,15801.000000,15818.250000,15818.250000,391400
2021-07-07,15819.599609,15893.549805,15779.700195,15879.650391,15879.650391,329300
2021-07-08,15855.400391,15885.750000,15682.900391,15727.900391,15727.900391,307900
2021-07-09,15688.250000,15730.849609,15632.750000,15689.799805,15689.799805,243200
2021-07-12,15766.799805,15789.200195,15644.750000,15692.599609,15692.599609,216300
2021-07-13,15794.000000,15820.799805,15744.599609,15812.349609,15812.349609,246700
2021-07-14,15808.700195,15877.349609,15764.200195,15853.950195,15853.950195,0
2021-07-15,15872.150391,15952.349609,15855.000000,15924.200195,15924.200195,284900
2021-07-16,15958.349609,15962.250000,15882.599609,15923.400391,15923.400391,276300
2021-07-19,15754.500000,15836.900391,15707.500000,15752.400391,15752.400391,242100
2021-07-20,15703.950195,15728.450195,15578.549805,15632.099609,15632.099609,274300
2021-07-22,15736.599609,15834.799805,15726.400391,15824.049805,15824.049805,265300
2021-07-23,15856.799805,15899.799805,15768.400391,15856.049805,15856.049805,294100
2021-07-26,15849.299805,15893.349609,15797.000000,15824.450195,15824.450195,267100
2021-07-27,15860.500000,15881.549805,15701.000000,15746.450195,15746.450195,311000
2021-07-28,15761.549805,15767.500000,15513.450195,15709.400391,15709.400391,318600
2021-07-29,15762.700195,15817.349609,15737.799805,15778.450195,15778.450195,401600
2021-07-30,15800.599609,15862.799805,15744.849609,15763.049805,15763.049805,400000
2021-08-02,15874.900391,15892.900391,15834.650391,15885.150391,15885.150391,244800
2021-08-03,15951.549805,16146.900391,15914.349609,16130.750000,16130.750000,341300
2021-08-04,16195.250000,16290.200195,16176.150391,16258.799805,16258.799805,427300
2021-08-05,16288.950195,16349.450195,16210.299805,16294.599609,16294.599609,418200
2021-08-06,16304.400391,16336.750000,16223.299805,16238.200195,16238.200195,320100
2021-08-09,16281.349609,16320.750000,16179.049805,16258.250000,16258.250000,240500
2021-08-10,16274.799805,16359.250000,16202.250000,16280.099609,16280.099609,288000
2021-08-11,16327.299805,16338.750000,16162.549805,16282.250000,16282.250000,277900
2021-08-12,16303.650391,16375.500000,16286.900391,16364.400391,16364.400391,280200
2021-08-13,16385.699219,16543.599609,16376.299805,16529.099609,16529.099609,321900
2021-08-16,16518.400391,16589.400391,16480.750000,16563.050781,16563.050781,254000
2021-08-17,16545.250000,16628.550781,16495.400391,16614.599609,16614.599609,297400
2021-08-18,16691.949219,16701.849609,16535.849609,16568.849609,16568.849609,251800
2021-08-20,16382.500000,16509.550781,16376.049805,16450.500000,16450.500000,350800
2021-08-23,16592.250000,16592.500000,16395.699219,16496.449219,16496.449219,275600
2021-08-24,16561.400391,16647.099609,16495.300781,16624.599609,16624.599609,275400
2021-08-25,16654.000000,16712.449219,16617.500000,16634.650391,16634.650391,265900
2021-08-26,16627.949219,16683.699219,16603.400391,16636.900391,16636.900391,253500
2021-08-27,16642.550781,16722.050781,16565.599609,16705.199219,16705.199219,217400
2021-08-30,16775.849609,16951.500000,16764.849609,16931.050781,16931.050781,283500
2021-08-31,16947.500000,17153.500000,16915.849609,17132.199219,17132.199219,464400
2021-09-01,17185.599609,17225.750000,17055.050781,17076.250000,17076.250000,301900
2021-09-02,17095.400391,17245.500000,17059.699219,17234.150391,17234.150391,242400
2021-09-03,17262.449219,17340.099609,17212.199219,17323.599609,17323.599609,261400
2021-09-06,17399.349609,17429.550781,17345.550781,17377.800781,17377.800781,228000
2021-09-07,17401.550781,17436.500000,17287.000000,17362.099609,17362.099609,243400
2021-09-08,17375.750000,17383.400391,17254.199219,17353.500000,17353.500000,252700
2021-09-09,17312.849609,17379.650391,17302.699219,17369.250000,17369.250000,241500
2021-09-13,17363.550781,17378.349609,17269.150391,17355.300781,17355.300781,241100
2021-09-14,17420.349609,17438.550781,17367.050781,17380.000000,17380.000000,230400
2021-09-15,17387.650391,17532.699219,17386.900391,17519.449219,17519.449219,388200
2021-09-16,17539.199219,17644.599609,17510.449219,17629.500000,17629.500000,503300
2021-09-17,17709.650391,17792.949219,17537.650391,17585.150391,17585.150391,508300
2021-09-20,17443.849609,17622.750000,17361.800781,17396.900391,17396.900391,339100
2021-09-21,17450.500000,17578.349609,17326.099609,17562.000000,17562.000000,363600
2021-09-22,17580.900391,17610.449219,17524.000000,17546.650391,17546.650391,295200
2021-09-23,17670.849609,17843.900391,17646.550781,17822.949219,17822.949219,320500
2021-09-24,17897.449219,17947.650391,17819.400391,17853.199219,17853.199219,360100
2021-09-27,17932.199219,17943.500000,17802.900391,17855.099609,17855.099609,295700
2021-09-28,17906.449219,17912.849609,17576.099609,17748.599609,17748.599609,398000
2021-09-29,17657.949219,17781.750000,17608.150391,17711.300781,17711.300781,562200
2021-09-30,17718.900391,17742.150391,17585.349609,17618.150391,17618.150391,378600
2021-10-01,17531.900391,17557.150391,17452.900391,17532.050781,17532.050781,305800
2021-10-04,17615.550781,17750.900391,17581.349609,17691.250000,17691.250000,295800
2021-10-05,17661.349609,17833.449219,17640.900391,17822.300781,17822.300781,427000
2021-10-06,17861.500000,17884.599609,17613.150391,17646.000000,17646.000000,395800
2021-10-07,17810.550781,17857.550781,17763.800781,17790.349609,17790.349609,419900
2021-10-08,17886.849609,17941.849609,17840.349609,17895.199219,17895.199219,324100
2021-10-11,17867.550781,18041.949219,17839.099609,17945.949219,17945.949219,375800
2021-10-12,17915.800781,18008.650391,17864.949219,17991.949219,17991.949219,355600
2021-10-13,18097.849609,18197.800781,18050.750000,18161.750000,18161.750000,506700
2021-10-14,18272.849609,18350.750000,18248.699219,18338.550781,18338.550781,538700
2021-10-18,18500.099609,18543.150391,18445.300781,18477.050781,18477.050781,469900
2021-10-19,18602.349609,18604.449219,18377.699219,18418.750000,18418.750000,368200
2021-10-20,18439.900391,18458.300781,18209.349609,18266.599609,18266.599609,371300
2021-10-21,18382.699219,18384.199219,18048.000000,18178.099609,18178.099609,365900
2021-10-22,18230.699219,18314.250000,18034.349609,18114.900391,18114.900391,324700
2021-10-25,18229.500000,18241.400391,17968.500000,18125.400391,18125.400391,418700
2021-10-26,18154.500000,18310.449219,18099.300781,18268.400391,18268.400391,341400
2021-10-27,18295.849609,18342.050781,18167.900391,18210.949219,18210.949219,335200
2021-10-28,18187.650391,18190.699219,17799.449219,17857.250000,17857.250000,374200
2021-10-29,17833.050781,17915.849609,17613.099609,17671.650391,17671.650391,336500
2021-11-01,17783.150391,17954.099609,17697.099609,17929.650391,17929.650391,281200
2021-11-02,17970.900391,18012.250000,17847.599609,17888.949219,17888.949219,296400
2021-11-03,17947.949219,17988.750000,17757.949219,17829.199219,17829.199219,331000
2021-11-04,17935.050781,17947.550781,17900.599609,17916.800781,17916.800781,48500
2021-11-08,18040.199219,18087.800781,17836.099609,18068.550781,18068.550781,338900
2021-11-09,18084.349609,18112.599609,17983.050781,18044.250000,18044.250000,270200
2021-11-10,17973.449219,18061.250000,17915.000000,18017.199219,18017.199219,261400
2021-11-11,17967.449219,17971.349609,17798.199219,17873.599609,17873.599609,232100
2021-11-12,17977.599609,18123.000000,17905.900391,18102.750000,18102.750000,249100
2021-11-15,18140.949219,18210.150391,18071.300781,18109.449219,18109.449219,280400
2021-11-16,18127.050781,18132.650391,17958.800781,17999.199219,17999.199219,267400
2021-11-17,17939.349609,18022.650391,17879.250000,17898.650391,17898.650391,295700
2021-11-18,17890.550781,17945.599609,17688.500000,17764.800781,17764.800781,278400
2021-11-22,17796.250000,17805.250000,17280.449219,17416.550781,17416.550781,356400
2021-11-23,17281.750000,17553.699219,17216.099609,17503.349609,17503.349609,308800
2021-11-24,17550.050781,17600.599609,17354.000000,17415.050781,17415.050781,298100
2021-11-25,17417.300781,17564.349609,17351.699219,17536.250000,17536.250000,255900
2021-11-26,17338.750000,17355.400391,16985.699219,17026.449219,17026.449219,356300
2021-11-29,17055.800781,17160.699219,16782.400391,17053.949219,17053.949219,348900
2021-11-30,17051.150391,17324.650391,16931.400391,16983.199219,16983.199219,498000
2021-12-01,17104.400391,17213.050781,17064.250000,17166.900391,17166.900391,295500
2021-12-02,17183.199219,17420.349609,17149.300781,17401.650391,17401.650391,279900
2021-12-03,17424.900391,17489.800781,17180.800781,17196.699219,17196.699219,292500
2021-12-06,17209.050781,17216.750000,16891.699219,16912.250000,16912.250000,231700
2021-12-07,17044.099609,17251.650391,16987.750000,17176.699219,17176.699219,254100
2021-12-08,17315.250000,17484.599609,17308.949219,17469.750000,17469.750000,257800
2021-12-09,17524.400391,17543.250000,17379.599609,17516.849609,17516.849609,237200
2021-12-10,17476.050781,17534.349609,17405.250000,17511.300781,17511.300781,204500
2021-12-13,17619.099609,17639.500000,17355.949219,17368.250000,17368.250000,256600
2021-12-14,17283.199219,17376.199219,17225.800781,17324.900391,17324.900391,271000
2021-12-15,17323.650391,17351.199219,17192.199219,17221.400391,17221.400391,215000
2021-12-16,17373.000000,17379.349609,17184.949219,17248.400391,17248.400391,219500
2021-12-17,17276.000000,17298.150391,16966.449219,16985.199219,16985.199219,354600
2021-12-20,16824.250000,16840.099609,16410.199219,16614.199219,16614.199219,330600
2021-12-21,16773.150391,16936.400391,16688.250000,16770.849609,16770.849609,241000
2021-12-22,16865.550781,16971.000000,16819.500000,16955.449219,16955.449219,207900
2021-12-23,17066.800781,17118.650391,17015.550781,17072.599609,17072.599609,197000
2021-12-24,17149.500000,17155.599609,16909.599609,17003.750000,17003.750000,182600
2021-12-27,16937.750000,17112.050781,16833.199219,17086.250000,17086.250000,144800
2021-12-28,17177.599609,17250.250000,17161.150391,17233.250000,17233.250000,176000
2021-12-29,17220.099609,17285.949219,17176.650391,17213.599609,17213.599609,161700
2021-12-30,17201.449219,17264.050781,17146.349609,17203.949219,17203.949219,320800
2021-12-31,17244.500000,17400.800781,17238.500000,17354.050781,17354.050781,167000
2022-01-03,17387.150391,17646.650391,17383.300781,17625.699219,17625.699219,200500
2022-01-04,17681.400391,17827.599609,17593.550781,17805.250000,17805.250000,247400
2022-01-05,17820.099609,17944.699219,17748.849609,17925.250000,17925.250000,251500
2022-01-06,17768.500000,17797.949219,17655.550781,17745.900391,17745.900391,236500
2022-01-07,17797.599609,17905.000000,17704.550781,17812.699219,17812.699219,239300
2022-01-10,17913.300781,18017.449219,17879.150391,18003.300781,18003.300781,232400
2022-01-11,17997.750000,18081.250000,17964.400391,18055.750000,18055.750000,220200
2022-01-12,18170.400391,18227.949219,18128.800781,18212.349609,18212.349609,245000
2022-01-13,18257.000000,18272.250000,18163.800781,18257.800781,18257.800781,303700
2022-01-14,18185.000000,18286.949219,18119.650391,18255.750000,18255.750000,229500
2022-01-17,18235.650391,18321.550781,18228.750000,18308.099609,18308.099609,266700
2022-01-18,18337.199219,18350.949219,18085.900391,18113.050781,18113.050781,227500
2022-01-19,18129.199219,18129.199219,17884.900391,17938.400391,17938.400391,276700
2022-01-20,17921.000000,17943.699219,17648.449219,17757.000000,17757.000000,258100
2022-01-21,17613.699219,17707.599609,17485.849609,17617.150391,17617.150391,277600
2022-01-24,17575.150391,17599.400391,16997.849609,17149.099609,17149.099609,323800
2022-01-25,17001.550781,17309.150391,16836.800781,17277.949219,17277.949219,326500
2022-01-27,17062.000000,17182.500000,16866.750000,17110.150391,17110.150391,395600
2022-01-28,17208.300781,17373.500000,17077.099609,17101.949219,17101.949219,355300
2022-01-31,17301.050781,17410.000000,17264.150391,17339.849609,17339.849609,321700
2022-02-01,17529.449219,17622.400391,17244.550781,17576.849609,17576.849609,386400
2022-02-02,17706.199219,17794.599609,17674.800781,17780.000000,17780.000000,271200
2022-02-03,17767.750000,17781.150391,17511.150391,17560.199219,17560.199219,226600
2022-02-04,17590.199219,17617.800781,17462.550781,17516.300781,17516.300781,261400
2022-02-07,17456.300781,17536.750000,17119.400391,17213.599609,17213.599609,265000
2022-02-08,17279.849609,17306.449219,17043.650391,17266.750000,17266.750000,268500
2022-02-09,17370.099609,17477.150391,17339.000000,17463.800781,17463.800781,236400
2022-02-10,17554.099609,17639.449219,17427.150391,17605.849609,17605.849609,273600
2022-02-11,17451.000000,17454.750000,17303.000000,17374.750000,17374.750000,253100
2022-02-14,17076.150391,17099.500000,16809.650391,16842.800781,16842.800781,305500
2022-02-15,16933.250000,17375.000000,16839.250000,17352.449219,17352.449219,298700
2022-02-16,17408.449219,17490.599609,17257.699219,17322.199219,17322.199219,244500
2022-02-17,17396.550781,17442.900391,17235.849609,17304.599609,17304.599609,232100
2022-02-18,17236.050781,17380.800781,17219.199219,17276.300781,17276.300781,189600
2022-02-21,17192.250000,17351.050781,17070.699219,17206.650391,17206.650391,215200
2022-02-22,16847.949219,17148.550781,16843.800781,17092.199219,17092.199219,300100
2022-02-23,17194.500000,17220.699219,17027.849609,17063.250000,17063.250000,200200
2022-02-24,16548.900391,16705.250000,16203.250000,16247.950195,16247.950195,458000
2022-02-25,16515.650391,16748.800781,16478.300781,16658.400391,16658.400391,329800
2022-02-28,16481.599609,16815.900391,16356.299805,16793.900391,16793.900391,404200
2022-03-02,16593.099609,16678.500000,16478.650391,16605.949219,16605.949219,517700
2022-03-03,16723.199219,16768.949219,16442.949219,16498.050781,16498.050781,442100
2022-03-04,16339.450195,16456.000000,16133.799805,16245.349609,16245.349609,456100
2022-03-07,15867.950195,15944.599609,15711.450195,15863.150391,15863.150391,585400
2022-03-08,15747.750000,16028.750000,15671.450195,16013.450195,16013.450195,543600
2022-03-09,16078.000000,16418.050781,15990.000000,16345.349609,16345.349609,462200
2022-03-10,16757.099609,16757.300781,16447.900391,16594.900391,16594.900391,486400
2022-03-11,16528.800781,16694.400391,16470.900391,16630.449219,16630.449219,343700
2022-03-14,16633.699219,16887.949219,16606.500000,16871.300781,16871.300781,314700
2022-03-15,16900.650391,16927.750000,16555.000000,16663.000000,16663.000000,381600
2022-03-16,16876.650391,16987.900391,16837.849609,16975.349609,16975.349609,260000
2022-03-17,17202.900391,17344.599609,17175.750000,17287.050781,17287.050781,448300
2022-03-21,17329.500000,17353.349609,17096.400391,17117.599609,17117.599609,285500
2022-03-22,17120.400391,17334.400391,17006.300781,17315.500000,17315.500000,338300
2022-03-23,17405.050781,17442.400391,17199.599609,17245.650391,17245.650391,292100
2022-03-24,17094.949219,17291.750000,17091.150391,17222.750000,17222.750000,290300
2022-03-25,17289.000000,17294.900391,17076.550781,17153.000000,17153.000000,237100
2022-03-28,17181.849609,17235.099609,17003.900391,17222.000000,17222.000000,253200
2022-03-29,17297.199219,17343.650391,17235.699219,17325.300781,17325.300781,235100
2022-03-30,17468.150391,17522.500000,17387.199219,17498.250000,17498.250000,505000
